,country_id,year,gdp,population,co2,coal_co2,flaring_co2,gas_co2,methane,nitrous_oxide,oil_co2,sta
277,10,1997,1.59287E+11,10279042,130.942,90.923,0.356,18.435,17.4,5.52,17.695,0.52
278,10,1998,1.60811E+11,10263837,125.609,83.666,0.34,18.424,16.71,5.43,19.486,0.81
279,10,1999,1.65214E+11,10249145,116.672,75.616,0.314,18.475,15.86,5.15,18.623,1.08
280,10,2000,1.74508E+11,10234712,127.236,86.836,0.322,18.134,14.98,5.56,18.192,1.76
281,10,2001,1.82135E+11,10230273,127.144,84.798,0.332,19.3,14.68,5.9,19.283,0.76
282,10,2002,1.87506E+11,10238170,123.97,82.676,0.334,18.539,14.14,4.92,19.253,1.44
283,10,2003,1.96739E+11,10248039,127.572,83.968,0.323,18.974,14.07,5,21.059,1.03
284,10,2004,2.09118E+11,10261003,128.292,83.408,0.314,19.12,13.65,5.21,22.039,0.65
285,10,2005,2.25438E+11,10280122,125.691,80.604,0.314,18.759,14.04,5.12,22.6,0.55
286,10,2006,2.44024E+11,10304822,126.555,81.885,0.336,18.415,14.29,4.99,22.392,1.15
287,10,2007,2.6081E+11,10337831,128.382,83.628,0.303,17.459,13.82,5.01,23.081,1.75
288,10,2008,2.71304E+11,10378586,122.951,78.66,0.298,17.298,13.92,4.93,22.922,1.58
289,10,2009,2.61474E+11,10421515,114.999,73.287,0.259,16.315,13.59,4.71,21.995,1.11
290,10,2010,2.70895E+11,10464750,117.491,74.554,0.27,18.398,13.82,4.58,21.155,-0.05
291,10,2011,2.79861E+11,10496379,115.202,73.749,0.266,16.825,13.77,4.74,20.921,1.31
292,10,2012,2.77621E+11,10511065,111.298,70.768,0.271,16.624,13.62,5.16,20.422,1.12
293,10,2013,2.76286E+11,10514547,106.733,66.87,0.205,16.826,12.82,5.01,19.777,0.88
294,10,2015,2.9665E+11,10523801,105.022,64.322,0.196,15.909,12.76,5.58,21.34,1.93
295,10,2016,3.03851E+11,10527584,106.681,64.728,0.164,17.008,12.47,5.6,21.385,1.48
296,10,2017,3.17076E+11,10531315,107.777,64.307,0.132,17.713,12.49,5.3,22.161,1.43
297,11,1990,1.51206E+11,5144626,53.477,24.005,0.341,4.35,9.63,7.48,23.187,-0.2
298,11,1991,1.54194E+11,5158325,64.105,32.57,0.65,4.917,9.9,7.36,24.287,0.57
299,11,1992,1.58108E+11,5175466,58.327,27.133,0.677,5.167,9.95,6.89,23.621,-0.72
300,11,1993,1.5903E+11,5193776,60.574,28.451,0.582,5.851,10.13,6.93,23.998,-0.26
301,11,1994,1.68469E+11,5213801,64.673,30.578,0.575,6.546,10.01,6.83,25.165,-0.33
302,11,1995,1.74566E+11,5235205,61.653,25.6,0.454,7.574,9.96,6.83,26.024,-0.15
303,11,1996,1.80658E+11,5256002,74.9,35.137,0.498,8.909,10.09,6.78,28.364,0.79
304,11,1997,1.87613E+11,5277385,65.438,26.15,0.698,9.375,10.19,6.77,27.143,0.22
305,11,1998,1.92868E+11,5298991,61.238,22.219,0.523,10.186,10.17,6.59,26.393,0.61
306,11,1999,1.99693E+11,5319856,58.653,18.672,1.107,10.711,10.25,6.63,26.258,0.76
307,11,2000,2.08359E+11,5340662,54.307,15.657,0.723,10.64,10.56,6.62,25.366,1.07
308,11,2001,2.11275E+11,5360753,55.897,16.558,0.771,11.105,10.74,6.45,25.608,1.41
309,11,2002,2.13475E+11,5378700,55.554,16.537,0.675,11.096,10.62,6.28,25.32,1.18
310,11,2004,2.22551E+11,5415583,55.1,17.281,0.752,11.154,10.53,5.73,24.072,1.65
311,11,2005,2.29051E+11,5436314,51.535,14.602,0.548,10.69,10.41,5.62,23.886,1.73
312,11,2006,2.39379E+11,5457863,59.5,22.006,0.544,10.882,10.17,5.56,24.231,1.11
313,11,2007,2.42933E+11,5479722,54.709,18.422,0.544,9.738,9.99,5.53,24.169,1.19
